month,region,product_id,customer_id,volume_sold,net_price_usd_per_mt
2024-05-01,NA,P100,CUST_018,721.42,2560.12
2024-05-01,NA,P100,CUST_026,2474.02,2499.73
2024-05-01,NA,P100,CUST_027,1198.93,2463.66
2024-05-01,NA,P100,CUST_028,2550.71,2471.21
2024-05-01,NA,P100,CUST_029,4965.24,2549.1
2024-05-01,NA,P100,CUST_031,1100.62,2586.96
2024-05-01,NA,P100,CUST_032,1236.04,2417.38
2024-05-01,NA,P100,CUST_033,654.81,2512.23
2024-05-01,NA,P100,CUST_035,156.64,2444.25
2024-05-01,NA,P100,CUST_036,2170.03,2510.15
2024-05-01,NA,P100,CUST_037,4565.24,2470.92
2024-05-01,NA,P100,CUST_004,1947.66,2564.21
2024-05-01,NA,P100,CUST_025,4574.65,2536.08
2024-05-01,NA,P100,CUST_022,1235.76,2536.48
2024-05-01,NA,P200,CUST_002,176.91,2037.09
2024-05-01,NA,P200,CUST_003,704.96,2095.8
2024-05-01,NA,P200,CUST_006,25.84,2140.38
2024-05-01,NA,P200,CUST_010,388.29,2120.05
2024-05-01,NA,P200,CUST_011,913.17,2075.32
2024-05-01,NA,P200,CUST_013,325.17,2140.36
2024-05-01,NA,P200,CUST_014,835.37,2087.56
2024-05-01,NA,P200,CUST_015,620.09,2104.26
2024-05-01,NA,P200,CUST_017,411.92,2035.25
2024-05-01,NA,P200,CUST_018,18.69,2088.06
2024-05-01,NA,P200,CUST_026,76.04,2080.67
2024-05-01,NA,P200,CUST_027,1077.13,2129.45
2024-05-01,NA,P200,CUST_028,1.0,2114.58
2024-05-01,NA,P200,CUST_029,331.5,2098.31
2024-05-01,NA,P200,CUST_031,95.41,2074.33
2024-05-01,NA,P200,CUST_032,759.67,2063.45
2024-05-01,NA,P200,CUST_033,1596.7,2069.43
2024-05-01,NA,P200,CUST_035,1366.22,2141.89
2024-05-01,NA,P200,CUST_036,748.17,2049.06
2024-05-01,NA,P200,CUST_037,1023.6,2026.1
2024-05-01,NA,P200,CUST_016,869.39,2041.88
2024-05-01,NA,P200,CUST_022,1016.33,2083.42
2024-05-01,NA,P200,CUST_034,778.78,2131.8
2024-05-01,EMEA,P100,CUST_004,885.04,2408.33
2024-05-01,EMEA,P100,CUST_005,3304.62,2379.52
2024-05-01,EMEA,P100,CUST_009,2653.26,2319.34
2024-05-01,EMEA,P100,CUST_012,1176.81,2355.83
2024-05-01,EMEA,P100,CUST_016,1883.24,2355.45
2024-05-01,EMEA,P100,CUST_020,6222.33,2364.56
2024-05-01,EMEA,P100,CUST_021,830.85,2322.45
2024-05-01,EMEA,P100,CUST_023,5934.23,2231.28
2024-05-01,EMEA,P100,CUST_024,725.75,2387.58
2024-05-01,EMEA,P100,CUST_025,2736.95,2275.12
2024-05-01,EMEA,P100,CUST_030,5328.86,2390.98
2024-05-01,EMEA,P100,CUST_034,443.23,2386.73
2024-05-01,EMEA,P100,CUST_040,872.56,2363.45
2024-05-01,EMEA,P100,CUST_018,5231.07,2369.77
2024-05-01,EMEA,P100,CUST_039,4428.06,2361.63
2024-05-01,EMEA,P100,CUST_036,3942.62,2317.57
2024-05-01,EMEA,P200,CUST_004,208.62,1978.88
2024-05-01,EMEA,P200,CUST_005,2.33,1971.31
2024-05-01,EMEA,P200,CUST_009,2253.88,2015.83
2024-05-01,EMEA,P200,CUST_012,527.36,2054.44
2024-05-01,EMEA,P200,CUST_016,1558.81,1977.16
2024-05-01,EMEA,P200,CUST_020,1022.85,1999.07
2024-05-01,EMEA,P200,CUST_021,168.52,1920.01
2024-05-01,EMEA,P200,CUST_023,208.11,1950.52
2024-05-01,EMEA,P200,CUST_024,689.86,1934.13
2024-05-01,EMEA,P200,CUST_025,866.73,2022.15
2024-05-01,EMEA,P200,CUST_030,103.82,1998.38
2024-05-01,EMEA,P200,CUST_034,577.09,1988.57
2024-05-01,EMEA,P200,CUST_040,662.19,1996.12
2024-05-01,EMEA,P200,CUST_002,978.08,1995.08
2024-05-01,EMEA,P200,CUST_026,1.76,2007.01
2024-05-01,EMEA,P200,CUST_017,521.91,1991.97
2024-05-01,APAC,P100,CUST_007,5817.49,2233.15
2024-05-01,APAC,P100,CUST_022,1347.57,2251.64
2024-05-01,APAC,P100,CUST_038,4248.39,2245.62
2024-05-01,APAC,P100,CUST_039,2244.59,2282.21
2024-05-01,APAC,P100,CUST_030,2829.4,2226.72
2024-05-01,APAC,P100,CUST_024,2880.88,2194.05
2024-05-01,APAC,P100,CUST_020,2795.37,2283.26
2024-05-01,APAC,P200,CUST_007,523.89,1893.68
2024-05-01,APAC,P200,CUST_022,5361.87,1990.47
2024-05-01,APAC,P200,CUST_038,549.92,1966.23
2024-05-01,APAC,P200,CUST_039,26.44,1963.41
2024-05-01,APAC,P200,CUST_014,1044.74,1895.06
2024-05-01,APAC,P200,CUST_024,138.23,1903.54
2024-05-01,APAC,P200,CUST_009,319.23,1948.75
2024-06-01,NA,P100,CUST_002,3035.88,2539.22
2024-06-01,NA,P100,CUST_003,1507.18,2481.71
2024-06-01,NA,P100,CUST_006,809.46,2483.43
2024-06-01,NA,P100,CUST_010,6616.22,2541.75
2024-06-01,NA,P100,CUST_011,2984.22,2533.32
2024-06-01,NA,P100,CUST_013,487.89,2427.57
2024-06-01,NA,P100,CUST_014,5151.83,2427.03
2024-06-01,NA,P100,CUST_015,2506.98,2542.99
2024-06-01,NA,P100,CUST_017,2035.78,2514.47
2024-06-01,NA,P100,CUST_018,1088.24,2542.15
2024-06-01,NA,P100,CUST_026,867.1,2587.15
2024-06-01,NA,P100,CUST_027,1306.7,2500.46
2024-06-01,NA,P100,CUST_028,73.96,2401.86
2024-06-01,NA,P100,CUST_029,3204.68,2455.9
2024-06-01,NA,P100,CUST_031,6131.99,2449.61
2024-06-01,NA,P100,CUST_032,6256.5,2425.52
2024-06-01,NA,P100,CUST_033,3059.31,2382.23
2024-06-01,NA,P100,CUST_035,2336.33,2605.15
2024-06-01,NA,P100,CUST_036,3611.29,2424.0
2024-06-01,NA,P100,CUST_037,1273.82,2411.6
2024-06-01,NA,P100,CUST_038,248.15,2609.63
2024-06-01,NA,P100,CUST_022,1562.12,2497.92
2024-06-01,NA,P200,CUST_002,610.25,2106.12
2024-06-01,NA,P200,CUST_003,6.23,2044.32
2024-06-01,NA,P200,CUST_006,368.33,2082.05
2024-06-01,NA,P200,CUST_010,993.03,2051.13
2024-06-01,NA,P200,CUST_011,687.61,2056.15
2024-06-01,NA,P200,CUST_013,189.6,2142.19
2024-06-01,NA,P200,CUST_014,584.37,2000.9
2024-06-01,NA,P200,CUST_015,2032.42,1992.54
2024-06-01,NA,P200,CUST_017,267.91,2013.92
2024-06-01,NA,P200,CUST_018,52.56,2147.47
2024-06-01,NA,P200,CUST_026,1568.24,2046.52
2024-06-01,NA,P200,CUST_027,247.41,2182.15
2024-06-01,NA,P200,CUST_028,1221.0,2015.15
2024-06-01,NA,P200,CUST_029,13.38,2123.46
2024-06-01,NA,P200,CUST_031,597.24,2151.88
2024-06-01,NA,P200,CUST_032,2053.11,2058.21
2024-06-01,NA,P200,CUST_033,603.89,2145.4
2024-06-01,NA,P200,CUST_035,1744.14,2082.44
2024-06-01,NA,P200,CUST_036,398.31,2036.83
2024-06-01,NA,P200,CUST_037,496.35,2080.01
2024-06-01,NA,P200,CUST_005,128.72,2101.93
2024-06-01,NA,P200,CUST_034,1350.35,2144.99
2024-06-01,NA,P200,CUST_039,1253.42,2041.28
2024-06-01,EMEA,P100,CUST_004,838.27,2311.01
2024-06-01,EMEA,P100,CUST_005,2904.31,2431.77
2024-06-01,EMEA,P100,CUST_009,1503.72,2371.65
2024-06-01,EMEA,P100,CUST_012,593.0,2354.14
2024-06-01,EMEA,P100,CUST_016,2097.08,2399.66
2024-06-01,EMEA,P100,CUST_020,1479.53,2313.27
2024-06-01,EMEA,P100,CUST_021,1897.74,2445.19
2024-06-01,EMEA,P100,CUST_023,517.46,2283.34
2024-06-01,EMEA,P100,CUST_024,6250.93,2348.9
2024-06-01,EMEA,P100,CUST_025,1641.1,2388.55
2024-06-01,EMEA,P100,CUST_030,930.75,2400.33
2024-06-01,EMEA,P100,CUST_034,2452.79,2414.09
2024-06-01,EMEA,P100,CUST_040,566.98,2422.63
2024-06-01,EMEA,P100,CUST_007,2509.66,2383.6
2024-06-01,EMEA,P100,CUST_033,1086.07,2374.68
2024-06-01,EMEA,P100,CUST_006,2667.25,2392.74
2024-06-01,EMEA,P200,CUST_004,101.31,2002.55
2024-06-01,EMEA,P200,CUST_005,459.02,2022.03
2024-06-01,EMEA,P200,CUST_009,1685.61,1969.54
2024-06-01,EMEA,P200,CUST_012,532.33,2024.66
2024-06-01,EMEA,P200,CUST_016,201.68,2028.1
2024-06-01,EMEA,P200,CUST_020,2488.58,1978.57
2024-06-01,EMEA,P200,CUST_021,729.53,1938.04
2024-06-01,EMEA,P200,CUST_023,110.35,1981.41
2024-06-01,EMEA,P200,CUST_024,348.49,1998.35
2024-06-01,EMEA,P200,CUST_025,1627.52,1934.53
2024-06-01,EMEA,P200,CUST_030,1574.39,2024.82
2024-06-01,EMEA,P200,CUST_034,870.61,2026.34
2024-06-01,EMEA,P200,CUST_040,184.72,1991.47
2024-06-01,EMEA,P200,CUST_003,409.46,2027.63
2024-06-01,EMEA,P200,CUST_027,1809.57,2020.72
2024-06-01,EMEA,P200,CUST_013,1575.35,1976.48
2024-06-01,APAC,P100,CUST_007,38.15,2245.8
2024-06-01,APAC,P100,CUST_022,1650.5,2245.29
2024-06-01,APAC,P100,CUST_038,3870.3,2232.92
2024-06-01,APAC,P100,CUST_039,2551.38,2266.27
2024-06-01,APAC,P100,CUST_004,4472.48,2255.84
2024-06-01,APAC,P100,CUST_027,932.86,2196.64
2024-06-01,APAC,P100,CUST_002,6989.87,2293.85
2024-06-01,APAC,P200,CUST_007,1109.69,2005.11
2024-06-01,APAC,P200,CUST_022,2025.26,1963.29
2024-06-01,APAC,P200,CUST_038,1420.29,1984.81
2024-06-01,APAC,P200,CUST_039,1355.28,1851.74
2024-06-01,APAC,P200,CUST_034,752.88,1875.48
2024-06-01,APAC,P200,CUST_030,1412.21,2002.76
2024-06-01,APAC,P200,CUST_003,329.9,1872.57
2024-07-01,NA,P100,CUST_002,992.78,2598.34
2024-07-01,NA,P100,CUST_003,3633.29,2584.86
2024-07-01,NA,P100,CUST_006,4343.76,2547.82
2024-07-01,NA,P100,CUST_010,4609.18,2471.34
2024-07-01,NA,P100,CUST_011,1722.09,2546.47
2024-07-01,NA,P100,CUST_013,3596.77,2534.55
2024-07-01,NA,P100,CUST_014,3549.94,2474.56
2024-07-01,NA,P100,CUST_015,1026.73,2532.42
2024-07-01,NA,P100,CUST_017,4499.52,2479.37
2024-07-01,NA,P100,CUST_018,932.76,2554.0
2024-07-01,NA,P100,CUST_026,1266.16,2429.2
2024-07-01,NA,P100,CUST_027,394.93,2540.62
2024-07-01,NA,P100,CUST_028,1971.92,2449.26
2024-07-01,NA,P100,CUST_029,884.14,2555.37
2024-07-01,NA,P100,CUST_031,471.26,2490.03
2024-07-01,NA,P100,CUST_032,1412.03,2509.67
2024-07-01,NA,P100,CUST_033,2724.45,2550.36
2024-07-01,NA,P100,CUST_035,2228.05,2536.6
2024-07-01,NA,P100,CUST_036,4626.93,2518.2
2024-07-01,NA,P100,CUST_037,3095.82,2503.08
2024-07-01,NA,P100,CUST_025,3411.3,2530.34
2024-07-01,NA,P100,CUST_009,1366.46,2525.43
2024-07-01,NA,P100,CUST_020,465.78,2460.05
2024-07-01,NA,P200,CUST_002,1675.32,2145.01
2024-07-01,NA,P200,CUST_003,1052.78,2119.46
2024-07-01,NA,P200,CUST_006,245.01,2134.1
2024-07-01,NA,P200,CUST_010,773.66,2100.35
2024-07-01,NA,P200,CUST_011,199.18,2101.83
2024-07-01,NA,P200,CUST_013,29.89,2067.18
2024-07-01,NA,P200,CUST_014,1367.43,2057.3
2024-07-01,NA,P200,CUST_015,948.06,2042.78
2024-07-01,NA,P200,CUST_017,277.03,2117.9
2024-07-01,NA,P200,CUST_018,263.15,2118.96
2024-07-01,NA,P200,CUST_026,73.47,2055.42
2024-07-01,NA,P200,CUST_027,913.12,2050.45
2024-07-01,NA,P200,CUST_028,6.28,2160.4
2024-07-01,NA,P200,CUST_029,1295.13,2058.61
2024-07-01,NA,P200,CUST_031,634.64,2090.55
2024-07-01,NA,P200,CUST_032,86.11,2013.69
2024-07-01,NA,P200,CUST_033,1782.0,2085.81
2024-07-01,NA,P200,CUST_035,113.4,2165.97
2024-07-01,NA,P200,CUST_036,883.78,2134.64
2024-07-01,NA,P200,CUST_037,306.94,2028.25
2024-07-01,NA,P200,CUST_039,28.42,2104.24
2024-07-01,NA,P200,CUST_012,1112.44,2021.51
2024-07-01,NA,P200,CUST_022,3493.53,2177.66
2024-07-01,EMEA,P100,CUST_004,1635.26,2409.28
2024-07-01,EMEA,P100,CUST_005,4318.35,2315.58
2024-07-01,EMEA,P100,CUST_009,2224.67,2405.32
2024-07-01,EMEA,P100,CUST_012,1008.83,2402.37
2024-07-01,EMEA,P100,CUST_016,1877.41,2447.82
2024-07-01,EMEA,P100,CUST_020,4672.91,2308.44
2024-07-01,EMEA,P100,CUST_021,2739.72,2326.4
2024-07-01,EMEA,P100,CUST_023,3435.04,2419.72
2024-07-01,EMEA,P100,CUST_024,1573.1,2418.66
2024-07-01,EMEA,P100,CUST_025,877.7,2263.51
2024-07-01,EMEA,P100,CUST_030,743.23,2449.01
2024-07-01,EMEA,P100,CUST_034,7418.7,2282.02
2024-07-01,EMEA,P100,CUST_040,2350.4,2355.82
2024-07-01,EMEA,P100,CUST_038,3051.69,2372.1
2024-07-01,EMEA,P100,CUST_037,650.52,2437.36
2024-07-01,EMEA,P100,CUST_017,4461.31,2364.25
2024-07-01,EMEA,P200,CUST_004,148.22,2005.99
2024-07-01,EMEA,P200,CUST_005,433.93,2035.81
2024-07-01,EMEA,P200,CUST_009,136.7,2021.57
2024-07-01,EMEA,P200,CUST_012,778.34,2033.3
2024-07-01,EMEA,P200,CUST_016,882.23,1989.42
2024-07-01,EMEA,P200,CUST_020,532.34,2017.19
2024-07-01,EMEA,P200,CUST_021,1534.33,2036.95
2024-07-01,EMEA,P200,CUST_023,23.55,2009.35
2024-07-01,EMEA,P200,CUST_024,1005.33,2073.0
2024-07-01,EMEA,P200,CUST_025,1419.25,2098.82
2024-07-01,EMEA,P200,CUST_030,850.42,1992.97
2024-07-01,EMEA,P200,CUST_034,471.17,1995.95
2024-07-01,EMEA,P200,CUST_040,22.21,1952.09
2024-07-01,EMEA,P200,CUST_026,5.95,1956.6
2024-07-01,EMEA,P200,CUST_007,946.63,1973.13
2024-07-01,EMEA,P200,CUST_035,1129.47,2055.86
2024-07-01,APAC,P100,CUST_007,855.4,2177.47
2024-07-01,APAC,P100,CUST_022,6831.3,2238.4
2024-07-01,APAC,P100,CUST_038,5576.93,2243.87
2024-07-01,APAC,P100,CUST_039,4242.96,2256.08
2024-07-01,APAC,P100,CUST_017,1390.0,2183.85
2024-07-01,APAC,P100,CUST_028,2658.51,2318.27
2024-07-01,APAC,P200,CUST_007,1281.18,1842.24
2024-07-01,APAC,P200,CUST_022,359.16,1945.94
2024-07-01,APAC,P200,CUST_038,2823.52,1949.44
2024-07-01,APAC,P200,CUST_039,452.6,1920.82
2024-07-01,APAC,P200,CUST_040,609.18,1970.77
2024-07-01,APAC,P200,CUST_035,1027.12,1977.49
2024-07-01,APAC,P200,CUST_032,1534.59,2016.02
2024-08-01,NA,P100,CUST_002,405.44,2501.57
2024-08-01,NA,P100,CUST_003,1647.31,2531.99
2024-08-01,NA,P100,CUST_006,1802.07,2449.82
2024-08-01,NA,P100,CUST_010,1440.09,2440.13
2024-08-01,NA,P100,CUST_011,2085.99,2605.91
2024-08-01,NA,P100,CUST_013,8698.94,2477.88
2024-08-01,NA,P100,CUST_014,10239.66,2510.31
2024-08-01,NA,P100,CUST_015,187.67,2527.88
2024-08-01,NA,P100,CUST_017,1223.28,2384.73
2024-08-01,NA,P100,CUST_018,1675.91,2467.36
2024-08-01,NA,P100,CUST_026,1173.61,2466.92
2024-08-01,NA,P100,CUST_027,566.66,2461.16
2024-08-01,NA,P100,CUST_028,1020.91,2525.02
2024-08-01,NA,P100,CUST_029,6439.0,2467.2
2024-08-01,NA,P100,CUST_031,2178.05,2405.1
2024-08-01,NA,P100,CUST_032,1224.58,2568.56
2024-08-01,NA,P100,CUST_033,446.13,2553.5
2024-08-01,NA,P100,CUST_035,3046.11,2496.93
2024-08-01,NA,P100,CUST_036,3646.17,2447.22
2024-08-01,NA,P100,CUST_037,2019.02,2496.41
2024-08-01,NA,P100,CUST_009,123.91,2560.83
2024-08-01,NA,P100,CUST_007,631.26,2557.46
2024-08-01,NA,P200,CUST_002,2656.77,2123.6
2024-08-01,NA,P200,CUST_003,67.57,2103.16
2024-08-01,NA,P200,CUST_006,363.05,2148.01
2024-08-01,NA,P200,CUST_010,1481.09,2115.7
2024-08-01,NA,P200,CUST_011,800.98,2108.52
2024-08-01,NA,P200,CUST_013,281.71,2057.3
2024-08-01,NA,P200,CUST_014,906.25,2099.13
2024-08-01,NA,P200,CUST_015,369.5,2110.52
2024-08-01,NA,P200,CUST_017,212.11,2001.92
2024-08-01,NA,P200,CUST_018,2165.07,2153.95
2024-08-01,NA,P200,CUST_026,642.57,2136.94
2024-08-01,NA,P200,CUST_027,871.92,2118.03
2024-08-01,NA,P200,CUST_028,781.57,2101.88
2024-08-01,NA,P200,CUST_029,295.17,2093.57
2024-08-01,NA,P200,CUST_031,2025.02,2020.41
2024-08-01,NA,P200,CUST_032,909.5,2079.76
2024-08-01,NA,P200,CUST_033,165.76,2066.04
2024-08-01,NA,P200,CUST_035,237.38,2101.22
2024-08-01,NA,P200,CUST_036,1046.09,2069.27
2024-08-01,NA,P200,CUST_037,636.92,2051.63
2024-08-01,NA,P200,CUST_005,2.73,2070.76
2024-08-01,NA,P200,CUST_030,391.58,2116.99
2024-08-01,EMEA,P100,CUST_004,1364.74,2368.85
2024-08-01,EMEA,P100,CUST_005,1766.82,2362.79
2024-08-01,EMEA,P100,CUST_009,2120.41,2353.29
2024-08-01,EMEA,P100,CUST_012,4122.11,2438.75
2024-08-01,EMEA,P100,CUST_016,55.43,2351.18
2024-08-01,EMEA,P100,CUST_020,609.95,2368.92
2024-08-01,EMEA,P100,CUST_021,8509.58,2277.51
2024-08-01,EMEA,P100,CUST_023,544.25,2422.84
2024-08-01,EMEA,P100,CUST_024,1319.14,2348.03
2024-08-01,EMEA,P100,CUST_025,2892.6,2388.67
2024-08-01,EMEA,P100,CUST_030,1433.91,2310.61
2024-08-01,EMEA,P100,CUST_034,603.79,2396.42
2024-08-01,EMEA,P100,CUST_040,2645.55,2407.97
2024-08-01,EMEA,P100,CUST_007,1068.78,2356.49
2024-08-01,EMEA,P100,CUST_022,2299.73,2304.27
2024-08-01,EMEA,P100,CUST_031,6250.53,2287.31
2024-08-01,EMEA,P200,CUST_004,530.25,1900.01
2024-08-01,EMEA,P200,CUST_005,516.41,2038.18
2024-08-01,EMEA,P200,CUST_009,2042.13,2039.4
2024-08-01,EMEA,P200,CUST_012,546.69,1991.29
2024-08-01,EMEA,P200,CUST_016,290.99,2014.1
2024-08-01,EMEA,P200,CUST_020,472.49,2019.27
2024-08-01,EMEA,P200,CUST_021,208.65,2020.91
2024-08-01,EMEA,P200,CUST_023,79.08,2023.44
2024-08-01,EMEA,P200,CUST_024,374.1,2006.53
2024-08-01,EMEA,P200,CUST_025,302.89,2022.2
2024-08-01,EMEA,P200,CUST_030,427.4,2023.33
2024-08-01,EMEA,P200,CUST_034,721.52,2021.21
2024-08-01,EMEA,P200,CUST_040,706.23,1951.14
2024-08-01,EMEA,P200,CUST_015,4578.65,1993.93
2024-08-01,EMEA,P200,CUST_032,890.17,2007.96
2024-08-01,EMEA,P200,CUST_013,147.91,2052.69
2024-08-01,APAC,P100,CUST_007,1183.03,2238.94
2024-08-01,APAC,P100,CUST_022,3997.17,2334.57
2024-08-01,APAC,P100,CUST_038,1455.38,2299.64
2024-08-01,APAC,P100,CUST_039,4306.28,2200.13
2024-08-01,APAC,P100,CUST_021,6032.88,2297.66
2024-08-01,APAC,P100,CUST_015,3381.72,2283.53
2024-08-01,APAC,P100,CUST_017,4481.27,2319.08
2024-08-01,APAC,P200,CUST_007,3687.56,1942.25
2024-08-01,APAC,P200,CUST_022,2215.76,1953.85
2024-08-01,APAC,P200,CUST_038,1628.27,1888.67
2024-08-01,APAC,P200,CUST_039,40.95,1867.34
2024-08-01,APAC,P200,CUST_029,4.82,1932.6
2024-08-01,APAC,P200,CUST_004,1442.31,1960.7
2024-08-01,APAC,P200,CUST_021,116.84,1944.34
2024-09-01,NA,P100,CUST_002,1305.78,2451.76
2024-09-01,NA,P100,CUST_003,685.88,2481.34
2024-09-01,NA,P100,CUST_006,6600.04,2460.98
2024-09-01,NA,P100,CUST_010,1722.05,2426.04
2024-09-01,NA,P100,CUST_011,57.01,2535.2
2024-09-01,NA,P100,CUST_013,2017.1,2538.63
2024-09-01,NA,P100,CUST_014,1771.63,2443.4
2024-09-01,NA,P100,CUST_015,4297.04,2564.85
2024-09-01,NA,P100,CUST_017,284.87,2532.18
2024-09-01,NA,P100,CUST_018,3685.02,2419.63
2024-09-01,NA,P100,CUST_026,1891.53,2485.01
2024-09-01,NA,P100,CUST_027,112.99,2493.14
2024-09-01,NA,P100,CUST_028,488.29,2494.56
2024-09-01,NA,P100,CUST_029,3513.85,2600.48
2024-09-01,NA,P100,CUST_031,1207.36,2512.33
2024-09-01,NA,P100,CUST_032,78.01,2514.41
2024-09-01,NA,P100,CUST_033,181.3,2437.3
2024-09-01,NA,P100,CUST_035,2860.62,2486.61
2024-09-01,NA,P100,CUST_036,2010.23,2575.84
2024-09-01,NA,P100,CUST_037,2865.97,2470.72
2024-09-01,NA,P100,CUST_030,3210.51,2475.28
2024-09-01,NA,P100,CUST_023,2695.01,2459.34
2024-09-01,NA,P100,CUST_005,478.13,2508.8
2024-09-01,NA,P200,CUST_002,2502.46,2122.78
2024-09-01,NA,P200,CUST_003,537.13,2096.12
2024-09-01,NA,P200,CUST_006,13.79,2087.95
2024-09-01,NA,P200,CUST_010,407.58,2127.0
2024-09-01,NA,P200,CUST_011,646.61,2097.72
2024-09-01,NA,P200,CUST_013,30.35,2036.75
2024-09-01,NA,P200,CUST_014,1242.7,2065.79
2024-09-01,NA,P200,CUST_015,463.93,2131.49
2024-09-01,NA,P200,CUST_017,90.18,2104.76
2024-09-01,NA,P200,CUST_018,3875.9,2063.87
2024-09-01,NA,P200,CUST_026,689.76,2049.72
2024-09-01,NA,P200,CUST_027,1185.19,2123.5
2024-09-01,NA,P200,CUST_028,34.15,2063.48
2024-09-01,NA,P200,CUST_029,129.98,2042.84
2024-09-01,NA,P200,CUST_031,889.71,2050.34
2024-09-01,NA,P200,CUST_032,1545.62,2004.95
2024-09-01,NA,P200,CUST_033,1312.53,2098.98
2024-09-01,NA,P200,CUST_035,1166.9,2112.62
2024-09-01,NA,P200,CUST_036,37.07,2113.29
2024-09-01,NA,P200,CUST_037,2162.55,2137.43
2024-09-01,NA,P200,CUST_038,2772.43,2052.34
2024-09-01,NA,P200,CUST_019,464.05,2071.45
2024-09-01,NA,P200,CUST_021,1032.94,2010.01
2024-09-01,EMEA,P100,CUST_004,699.04,2339.24
2024-09-01,EMEA,P100,CUST_005,4814.36,2406.19
2024-09-01,EMEA,P100,CUST_009,937.59,2349.13
2024-09-01,EMEA,P100,CUST_012,1887.31,2309.29
2024-09-01,EMEA,P100,CUST_016,1311.9,2442.99
2024-09-01,EMEA,P100,CUST_019,1538.37,2372.87
2024-09-01,EMEA,P100,CUST_020,2073.5,2367.07
2024-09-01,EMEA,P100,CUST_021,1417.85,2368.94
2024-09-01,EMEA,P100,CUST_023,174.22,2314.24
2024-09-01,EMEA,P100,CUST_024,5564.49,2326.98
2024-09-01,EMEA,P100,CUST_025,620.47,2417.89
2024-09-01,EMEA,P100,CUST_030,1675.61,2326.5
2024-09-01,EMEA,P100,CUST_034,606.12,2420.94
2024-09-01,EMEA,P100,CUST_040,1604.59,2361.71
2024-09-01,EMEA,P100,CUST_007,917.67,2421.97
2024-09-01,EMEA,P100,CUST_033,7437.7,2289.88
2024-09-01,EMEA,P100,CUST_011,4496.57,2344.69
2024-09-01,EMEA,P200,CUST_004,473.89,1956.39
2024-09-01,EMEA,P200,CUST_005,112.18,2023.47
2024-09-01,EMEA,P200,CUST_009,3534.08,2002.37
2024-09-01,EMEA,P200,CUST_012,2428.61,2049.85
2024-09-01,EMEA,P200,CUST_016,273.74,2044.9
2024-09-01,EMEA,P200,CUST_019,668.4,2049.17
2024-09-01,EMEA,P200,CUST_020,1633.89,2022.35
2024-09-01,EMEA,P200,CUST_021,896.34,1959.08
2024-09-01,EMEA,P200,CUST_023,344.46,2038.23
2024-09-01,EMEA,P200,CUST_024,485.88,1967.18
2024-09-01,EMEA,P200,CUST_025,3.81,2029.89
2024-09-01,EMEA,P200,CUST_030,162.44,1939.02
2024-09-01,EMEA,P200,CUST_034,1029.9,2034.9
2024-09-01,EMEA,P200,CUST_040,48.94,1992.64
2024-09-01,EMEA,P200,CUST_014,1349.06,2011.14
2024-09-01,EMEA,P200,CUST_007,172.92,2100.08
2024-09-01,EMEA,P200,CUST_013,1112.45,2087.7
2024-09-01,APAC,P100,CUST_007,148.63,2281.5
2024-09-01,APAC,P100,CUST_022,2153.04,2274.69
2024-09-01,APAC,P100,CUST_038,8463.46,2254.99
2024-09-01,APAC,P100,CUST_039,1300.12,2199.62
2024-09-01,APAC,P100,CUST_025,500.76,2277.88
2024-09-01,APAC,P100,CUST_017,3849.75,2273.17
2024-09-01,APAC,P100,CUST_003,5627.25,2268.76
2024-09-01,APAC,P200,CUST_007,3278.49,1981.38
2024-09-01,APAC,P200,CUST_022,2306.5,1977.67
2024-09-01,APAC,P200,CUST_038,271.72,1984.81
2024-09-01,APAC,P200,CUST_039,3.98,1935.9
2024-09-01,APAC,P200,CUST_019,134.13,2021.5
2024-09-01,APAC,P200,CUST_012,2956.41,1930.77
2024-09-01,APAC,P200,CUST_037,1563.44,1972.62
2024-10-01,NA,P100,CUST_002,1351.45,2562.64
2024-10-01,NA,P100,CUST_003,1203.47,2455.43
2024-10-01,NA,P100,CUST_006,1152.69,2502.81
2024-10-01,NA,P100,CUST_010,431.41,2487.93
2024-10-01,NA,P100,CUST_011,566.79,2480.49
2024-10-01,NA,P100,CUST_013,3737.58,2507.89
2024-10-01,NA,P100,CUST_014,2743.48,2365.75
2024-10-01,NA,P100,CUST_015,946.36,2443.8
2024-10-01,NA,P100,CUST_017,4524.59,2516.73
2024-10-01,NA,P100,CUST_018,3210.82,2419.8
2024-10-01,NA,P100,CUST_026,1729.87,2401.95
2024-10-01,NA,P100,CUST_027,1754.3,2534.51
2024-10-01,NA,P100,CUST_028,877.98,2561.84
2024-10-01,NA,P100,CUST_029,3638.41,2548.57
2024-10-01,NA,P100,CUST_031,2336.72,2541.46
2024-10-01,NA,P100,CUST_032,541.61,2490.35
2024-10-01,NA,P100,CUST_033,2763.51,2417.23
2024-10-01,NA,P100,CUST_035,1028.02,2480.27
2024-10-01,NA,P100,CUST_036,885.07,2417.38
2024-10-01,NA,P100,CUST_037,678.71,2501.19
2024-10-01,NA,P100,CUST_040,2418.42,2474.1
2024-10-01,NA,P100,CUST_034,1318.65,2548.64
2024-10-01,NA,P100,CUST_022,908.66,2416.79
2024-10-01,NA,P200,CUST_002,2.09,2118.79
2024-10-01,NA,P200,CUST_003,1257.51,2040.44
2024-10-01,NA,P200,CUST_006,614.45,2108.24
